manifest_id,doc_id,source_domain,event_published_at,event_ts_hour,title,generated_on
429,ZZM_CN_c4d27355c745,zzmetro.cn,2016-01-26 14:45:00,2016-01-26 14:00:00,公司举行2016年春节廉洁从业谈话会 为加强节日期间反腐倡廉建设，1月8日，公司召开了2016年春节廉洁从业谈话会。公司领导班子成员、中层干部、高风险岗位人员代表以及参建单位代表共计200余人参加了谈话会。 谈话... 为加强节日期间反腐倡廉建设，1月8日，公司召开了2016年春节廉洁从业谈话会。公司领导班子成员、中层干部、高风险岗位人员代表以及参建单位代表共计200余人参加了谈话会。 谈话,2025-12-24
430,ZZM_CN_e849021ee711,zzmetro.cn,2016-01-15 15:26:00,2016-01-15 15:00:00,福猴迎春 郑州轨道2016农历丙申猴年新春纪念票上市 辞旧迎新，正值2016农历丙申猴年，为与绿城人民共庆新春，郑州市轨道交通有限公司隆重推出2016丙申猴年新春纪念票，作为地铁民俗系列纪念票的一个重要品种，此次纪念票将为新春的郑州... 辞旧迎新，正值2016农历丙申猴年，为与绿城人民共庆新春，郑州市轨道交通有限公司隆重推出2016丙申猴年新春纪念票，作为地铁民俗系列纪念票的一个重要品种，此次纪,2025-12-24
431,ZZM_CN_a82face1880d,zzmetro.cn,2015-12-31 12:05:00,2015-12-31 12:00:00,市人大副主任范强一行到公司宣讲《郑州市轨道交通条例》 12月22日，市人大常委会副主任范强一行莅临公司召开《郑州市轨道交通条例》（以下简称《条例》）宣讲会。《条例》涉及各市直单位负责人，公司领导及中层干部聆听了《条例》宣讲。市... 12月22日，市人大常委会副主任范强一行莅临公司召开《郑州市轨道交通条例》（以下简称《条例》）宣讲会。《条例》涉及各市直单位负责人，公司领导及中层干部聆听了《条例》宣,2025-12-24
432,ZZM_CN_52c33b181745,zzmetro.cn,2015-12-31 12:04:00,2015-12-31 12:00:00,全国政协常委李成玉莅郑视察轨道交通 12月17日，全国政协常委李成玉一行莅临郑州，视察轨道交通工程。省委常委、市委书记吴天君等陪同视察。李成玉一行从郑州东站乘坐轨道交通1号线至二七广场站。地铁上，李成玉在听... 12月17日，全国政协常委李成玉一行莅临郑州，视察轨道交通工程。省委常委、市委书记吴天君等陪同视察。李成玉一行从郑州东站乘坐轨道交通1号线至二七广场站。地铁上，李成玉在听,2025-12-24
433,ZZM_CN_d5d2dbd650b6,zzmetro.cn,2015-12-25 18:59:00,2015-12-25 18:00:00,1号线浦发银行ATM机&自助银行陆续投入使用 日前，郑州市轨道交通有限公司与上海浦东发展银行郑州市分行、中国联合网络通信有限公司郑州市分公司经过协商，本着合作共赢、平等互利的原则，阶段性完成了商务谈判、电网改迁、... 日前，郑州市轨道交通有限公司与上海浦东发展银行郑州市分行、中国联合网络通信有限公司郑州市分公司经过协商，本着合作共赢、平等互利的原则，阶段性完成了商务谈判、电网改迁、,2025-12-24
434,ZZM_CN_d20a8c25fe0f,zzmetro.cn,2015-12-01 10:59:00,2015-12-01 10:00:00,市公安局局长沈庆怀指导轨道交通安全保卫工作 11月30日，省公安厅副厅长、郑州市副市长、市公安局局长沈庆怀莅临郑州市轨道交通1号线紫荆山站指导安全保卫工作。地铁分局局长魏建、公司有关领导陪同。 沈庆怀在紫荆山站E... 11月30日，省公安厅副厅长、郑州市副市长、市公安局局长沈庆怀莅临郑州市轨道交通1号线紫荆山站指导安全保卫工作。地铁分局局长魏建、公司有关领导陪同。 沈庆怀在紫荆山站E,2025-12-24
435,ZZM_CN_3e9c31531392,zzmetro.cn,2015-11-30 10:58:00,2015-11-30 10:00:00,市国资委副主任郭耀伟一行莅临公司观摩、指导公司监事会示范点创建工作 11月27日，市国资委副主任郭耀伟一行莅临公司观摩、指导公司监事会示范点创建工作。市国资委监事会主席牛长现、刘喜宽、史周平、夏艳琴、李慧军，市国资委第一监事会监事熊永新... 11月27日，市国资委副主任郭耀伟一行莅临公司观摩、指导公司监事会示范点创建工作。市国资委监事会主席牛长现、刘喜宽、史周平、夏艳琴、李慧军，市国资委第一监事,2025-12-24
436,ZZM_CN_9691f0a9b3b1,zzmetro.cn,2015-11-18 11:01:00,2015-11-18 11:00:00,中国民主建国会河南省委员会委员调研郑州市轨道交通工程 为深入了解河南省经济社会发展情况，11月9日，省人大常委、民建省委专职副主委张晓林带领民建省委中心组成员50余人，至郑州市轨道交通1号线二期文苑北路站、1号线一期工程郑州东... 为深入了解河南省经济社会发展情况，11月9日，省人大常委、民建省委专职副主委张晓林带领民建省委中心组成员50余人，至郑州市轨道交通1号线二期文苑北路站、1号线一期工程,2025-12-24
437,ZZM_CN_3f8a008eb1fe,zzmetro.cn,2015-10-16 11:47:00,2015-10-16 11:00:00,世界银行中国郑州城市轨道项目实施考察团考察座谈会在公司召开 10月12日至14日，世行项目官员欧杰（Gerald Ollivier）一行来郑对我市世行贷款轨道交通3号线一期工程项目实施情况进行考察。 12日下午，市政府在公司主持召开郑州城市轨道项目世界... 10月12日至14日，世行项目官员欧杰（Gerald Ollivier）一行来郑对我市世行贷款轨道交通3号线一期工程项目实施情况进行考察。,2025-12-24
438,ZZM_CN_17aec10d24b2,zzmetro.cn,2015-10-11 11:49:00,2015-10-11 11:00:00,住建部标准定额研究所胡传海副所长一行莅临公司调研 9月23日，住建部标准定额研究所副所长胡传海一行莅临公司，针对《城市轨道交通工程设计概预算编制办法》的修编进行调研并座谈。省发展与改革委员会处长赵育诚，省标准定额站书记... 9月23日，住建部标准定额研究所副所长胡传海一行莅临公司，针对《城市轨道交通工程设计概预算编制办法》的修编进行调研并座谈。省发展与改革委员会处长赵育诚，省标准定额站书记,2025-12-24
439,ZZM_CN_133b1923ea5e,zzmetro.cn,2015-10-05 11:48:00,2015-10-05 11:00:00,张俊峰副市长调研轨道交通工程 10月4日，副市长张俊峰带领市直相关部门负责人深入工程建设工地，督导“畅通郑州”工程建设，研究解决相关问题。政府副秘书长袁聚平参加调研。公司相关领导陪同。 张俊... 10月4日，副市长张俊峰带领市直相关部门负责人深入工程建设工地，督导“畅通郑州”工程建设，研究解决相关问题。政府副秘书长袁聚平参加调研。公司相关领导陪同。 张俊,2025-12-24
440,ZZM_CN_0eee6cd947cd,zzmetro.cn,2015-09-14 15:09:00,2015-09-14 15:00:00,郑州轨道2015农历乙未羊年中秋纪念票上市发售 中秋是一个圆，月亮的圆，月饼的圆，团圆的圆。在一年一度的中秋佳节即将到来之际，为庆祝佳节，增强地铁文化及城市名片影响力，郑州市轨道交通有限公司隆重推出农历乙未羊年中秋纪念票... 中秋是一个圆，月亮的圆，月饼的圆，团圆的圆。在一年一度的中秋佳节即将到来之际，为庆祝佳节，增强地铁文化及城市名片影响力，郑州市轨道交通有限公司隆重推出农历乙未羊年中秋纪念票,2025-12-24
441,ZZM_CN_3aa23e358ca9,zzmetro.cn,2015-09-14 15:09:00,2015-09-14 15:00:00,公司组织开展2015年度新入职员工法律知识培训 为响应公司提升员工法制理念与普及员工法律知识的要求，7、8月，公司分别组织开展了3次面向2015年度新入职员工的法律知识培训。 培训课程邀请了首席律师叶树华进行授课。主要围... 为响应公司提升员工法制理念与普及员工法律知识的要求，7、8月，公司分别组织开展了3次面向2015年度新入职员工的法律知识培训。 培训课程邀请了首席律师叶树华进行授课。主要围,2025-12-24
442,ZZM_CN_2ee3e386ffd9,zzmetro.cn,2015-08-25 13:41:00,2015-08-25 13:00:00,公安部地铁火灾防控调研组调研郑州市轨道交通工程 8月25日，由上海消防总队原总队长赵子新，四川消防研究所助理研究员、博士袁满，天津消防研究所工程研究室副研究员杜玉龙等专家组成的公安部地铁火灾防控调研组，来公司调研郑州市... 8月25日，由上海消防总队原总队长赵子新，四川消防研究所助理研究员、博士袁满，天津消防研究所工程研究室副研究员杜玉龙等专家组成的公安部地铁火灾防控调研组，来公司调研郑州市,2025-12-24
443,ZZM_CN_8ecdc2f25a8e,zzmetro.cn,2015-08-22 13:53:00,2015-08-22 13:00:00,公司2015年新员工入职培训活动圆满结束 为培养新进员工坚强的意志力和严格的组织纪律性，培养员工高效的执行力、严于律己、服从大局的作风意识，打造一支高素质的人才队伍，公司于7月13日至8月20日，对2015年新入职员工进... 为培养新进员工坚强的意志力和严格的组织纪律性，培养员工高效的执行力、严于律己、服从大局的作风意识，打造一支高素质的人才队伍，公司于7月13日至8月20日，对2015年新入职,2025-12-24
444,ZZM_CN_7effca1123f6,zzmetro.cn,2015-08-22 13:39:00,2015-08-22 13:00:00,省财政厅党组成员、财政监督检查局局长岳文华一行来公司调研 8月20日，河南省财政厅党组成员、财政监督检查局局长岳文华一行来公司调研。公司组织召开座谈会，财政厅科技文化处处长张建社、国际处处长赵敏、监督检查六处处长马晓飞，市财政... 8月20日，河南省财政厅党组成员、财政监督检查局局长岳文华一行来公司调研。公司组织召开座谈会，财政厅科技文化处处长张建社、国际处处长赵敏、监督检查六处处长马晓飞，市财,2025-12-24
445,ZZM_CN_969b647ef701,zzmetro.cn,2015-08-15 13:52:00,2015-08-15 13:00:00,公司参加“唱响和平 拥抱梦想”合唱比赛获二等奖 8月13日，公司参加市国资委举办的“唱响和平、拥抱梦想”合唱比赛，纪念中国人民抗日战争暨世界反法西斯战争胜利70周年。公司有关领导带队参加并上台演唱了参赛曲目... 8月13日，公司参加市国资委举办的“唱响和平、拥抱梦想”合唱比赛，纪念中国人民抗日战争暨世界反法西斯战争胜利70周年。公司有关领导带队参加并上台演唱了参赛曲目,2025-12-24
446,ZZM_CN_165bdfb835ba,zzmetro.cn,2015-08-15 13:37:00,2015-08-15 13:00:00,市国资委副主任郭耀伟一行莅临公司调研公司监事会示范点创建工作 8月13日，市国资委副主任郭耀伟一行莅临公司调研指导市国资委外派监事会日常监督进驻和公司监事会示范点创建工作。市国有企业第一监事会主席牛长现，国资委监事会工作处副处长... 8月13日，市国资委副主任郭耀伟一行莅临公司调研指导市国资委外派监事会日常监督进驻和公司监事会示范点创建工作。市国有企业第一监事会主席牛长现，国资委监事会工作处副处,2025-12-24
447,ZZM_CN_0e4abb42f11b,zzmetro.cn,2015-08-12 13:34:00,2015-08-12 13:00:00,住建部督察组莅临郑州检查指导城市轨道交通工程质量安全工作 8月10日至12日，住房和城乡建设部督察组一行莅临郑州检查指导河南省城市轨道交通工程质量安全工作。督察组由住建部质量安全司张红梅处长任组长，成员有住建部质量安全司高康，以... 8月10日至12日，住房和城乡建设部督察组一行莅临郑州检查指导河南省城市轨道交通工程质量安全工作。督察组由住建部质量安全司张红梅处长任组长，成员有住建部质量安全司高,2025-12-24
448,ZZM_CN_cea523e4c827,zzmetro.cn,2015-07-29 15:07:00,2015-07-29 15:00:00,河南省国家保密局到公司检查指导保密工作 7月28日，省国家保密管理专项检查组在省国家保密局局长陆宁的带领下莅临公司，对公司保密管理工作进行专项检查，市委保密委员会副主任、市国家保密局局长张淑娥，市国资委副主任岳... 7月28日，省国家保密管理专项检查组在省国家保密局局长陆宁的带领下莅临公司，对公司保密管理工作进行专项检查，市委保密委员会副主任、市国家保密局局长张淑娥，市国资委副主任岳,2025-12-24
449,ZZM_CN_31ea08f65030,zzmetro.cn,2015-07-29 15:07:00,2015-07-29 15:00:00,国家发改委基础产业司司长李国勇一行调研轨道交通建设 7月28日，国家发改委基础产业司司长李国勇、国家发改委基础产业司铁道处调研员田艳杰一行来我市调研轨道交通建设情况。省发改委副主任刘世伟、省铁道办主任霍和平、郑州市副... 7月28日，国家发改委基础产业司司长李国勇、国家发改委基础产业司铁道处调研员田艳杰一行来我市调研轨道交通建设情况。省发改委副主任刘世伟、省铁道办主任霍和平、郑州市副,2025-12-24
